MUNIC_CODE7,MUNIC_CODE6,FU,FU_NAME,LONG,LAT,OBSERVED,EXPECTED,RR_PREV,HDI,HDI_educ,HDI_long,HDI_inc,GeoSES,GeoSESed,GeoSESpv,GeoSESdp,GeoSESwl,GeoSESin,GeoSESsg
1400407,140040,14,RORAIMA,"-59,635206","3,882978",78,"83,08025429","0,93885","0,594","0,502","0,801","0,52","-0,76415","77,17759","77,96253","4,594806",0,"979,848","0,018177"
1400456,140045,14,RORAIMA,"-61,147306","4,475259",93,"108,5596084","0,856668","0,65","0,558","0,788","0,624","-0,61472","71,91569","68,84397","19,99514",0,"1454,321","0,041183"
1400472,140047,14,RORAIMA,"-60,42506","0,937195",296,"305,6281658","0,968494","0,619","0,519","0,798","0,574","-0,60915","72,39067","65,72143","8,632377","0,182426","1176,823","0,037188"
1400506,140050,14,RORAIMA,"-59,906044","0,947157",71,"84,58469561","0,839392","0,655","0,587","0,78","0,614","-0,51142","67,56029","57,40785","7,119123","0,206106","1500,136","0,036115"
1400605,140060,14,RORAIMA,"-60,028267","1,018112",63,"90,17587967","0,698628","0,649","0,574","0,788","0,605","-0,49457","64,72101","63,36252","6,28952","0,35064","1386,264","0,03709"
1400704,140070,14,RORAIMA,"-60,195716","4,58544",67,"68,54954834","0,977395","0,453","0,276","0,766","0,439","-0,96767","89,09781","87,1203","1,225464",0,"674,9192","0,002291"
1500107,150010,15,PARA,"-48,884404","-1,72347",1672,"1764,24147","0,947687","0,628","0,537","0,798","0,579","-0,66069","69,8728","66,74116","3,481411","0,574945","1414,802","0,038635"
1500131,150013,15,PARA,"-48,396762","-4,951391",108,"88,731015","1,21717","0,622","0,481","0,8","0,625","-0,64819","75,23964","59,97289","5,505393","0,268937","1504,715","0,032477"
1500206,150020,15,PARA,"-48,200456","-1,963437",576,"634,8322539","0,907309","0,506","0,332","0,757","0,517","-0,86","86,27881","76,63631","2,376924","0,204026","970,8795","0,017138"
1500305,150030,15,PARA,"-50,391428","-0,159172",194,"363,6603346","0,533435","0,489","0,311","0,774","0,485","-0,94808","88,22969","83,54907",0,0,"851,8315","0,030248"
1500347,150034,15,PARA,"-50,485275","-6,804949",171,"315,4823278","0,542001","0,564","0,399","0,797","0,563","-0,63054","80,72222","64,06047","4,3427","0,189021","1148,436","0,044687"
1500404,150040,15,PARA,"-54,740862","-1,951398",492,"646,513906","0,760965","0,564","0,436","0,779","0,529","-0,77902","79,96003","77,03306","3,457191","0,099618","926,7024","0,02678"
1500503,150050,15,PARA,"-52,576835","-1,527339",273,"397,0822246","0,687487","0,642","0,497","0,809","0,659","-0,60799","70,68268","59,34136","9,314704",0,"1917,979","0,027574"
1500602,150060,15,PARA,"-52,214376","-3,20566",2040,"1254,222441","1,62693","0,665","0,548","0,811","0,662","-0,50366","67,22869","47,48511","7,24866","0,465452","1854,018","0,040352"
1500701,150070,15,PARA,"-49,945001","-0,984451",143,"238,2012588","0,600314","0,484","0,29","0,774","0,506","-0,936","89,79116","82,27314",0,"0,492434","976,086","0,013374"
1500800,150080,15,PARA,"-48,372067","-1,368714",7632,"6274,476273","1,216906","0,718","0,658","0,821","0,684","-0,34922","51,07744","39,59154","16,48242","1,388867","2247,41","0,044227"
1500859,150085,15,PARA,"-51,201622","-3,476105",355,"245,9897053","1,443202","0,548","0,371","0,788","0,563","-0,69387","82,41974","67,21687","4,959631","0,281195","1099,723","0,035276"
1500909,150090,15,PARA,"-46,641646","-1,022921",437,"476,5966633","0,916906","0,52","0,38","0,772","0,48","-0,89535","83,76841","83,12432","2,537562","0,213981","740,8163","0,01451"
1500958,150095,15,PARA,"-47,556175","-2,129376",244,"325,8230402","0,748852","0,519","0,358","0,773","0,504","-0,80034","82,25454","79,88568","4,546138","0,255594","827,0053","0,036664"
1501006,150100,15,PARA,"-55,330734","-3,605595",103,"195,1589529","0,527759","0,541","0,45","0,748","0,47","-0,87915","78,50805","84,95015","2,074107",0,"669,9562","0,017942"
1501105,150110,15,PARA,"-50,221987","-1,889808",106,"227,1874221","0,466556","0,471","0,28","0,777","0,481","-0,92877","88,18418","85,19302",0,0,"1032,952","0,028944"
1501204,150120,15,PARA,"-49,672753","-2,791962",310,"439,6033031","0,705151","0,578","0,467","0,77","0,538","-0,75791","74,80846","71,48389","2,328867","0,2855","1089,3","-0,00325"
1501253,150125,15,PARA,"-50,406047","-7,351072",48,"50,60979594","0,948432","0,594","0,42","0,784","0,635","-0,58528","80,27836","60,26353","4,624954",0,"1557,539","0,081123"
1501303,150130,15,PARA,"-48,627073","-1,505767",1209,"1166,441713","1,0365","0,662","0,564","0,801","0,643","-0,53887","63,29376","52,09756","9,548551","0,622937","1793,801","0,03767"
1501402,150140,15,PARA,"-48,487826","-1,459845",23312,"20574,29322","1,134103","0,746","0,673","0,822","0,751","-0,13997","47,39056","36,09846","21,95567","2,869316","3213,449","0,065616"
1501451,150145,15,PARA,"-54,942675","-2,64902",168,"224,1658528","0,749431","0,588","0,478","0,775","0,548","-0,72972","75,80156","73,58047","6,336445","0,221407","1004,008","0,017078"
1501501,150150,15,PARA,"-48,241836","-1,361438",909,"654,7017163","1,388536","0,665","0,592","0,798","0,623","-0,5733","61,71298","52,40401","7,814973","0,562039","1547,568","0,028051"
1501576,150157,15,PARA,"-48,59904","-5,047363",153,"213,8144723","0,715559","0,589","0,437","0,777","0,601","-0,65214","78,35367","59,95863","5,240305","0,457408","1454,988","0,025396"
1501600,150160,15,PARA,"-47,305892","-1,367474",132,"166,6407804","0,792114","0,546","0,398","0,77","0,531","-0,76434","79,23539","74,47334","4,235511",0,"942,4085","0,014563"
1501709,150170,15,PARA,"-46,765754","-1,053524",1432,"1428,364823","1,002546","0,6","0,486","0,755","0,589","-0,69566","73,18436","67,19015","6,796018","0,566077","1366,539","0,0266"
1501725,150172,15,PARA,"-52,543441","-3,297804",236,"223,6020623","1,055451","0,613","0,451","0,809","0,632","-0,61963","77,78953","63,02781","4,096368","0,117982","1447,501","0,049837"
1501758,150175,15,PARA,"-48,40576","-5,707296",103,"97,23345932","1,059308","0,591","0,473","0,743","0,588","-0,66551","75,01248","66,49889","4,91949","0,392632","1194,912","0,031765"
1501782,150178,15,PARA,"-49,56988","-3,778135",492,"619,7451281","0,793841","0,568","0,422","0,781","0,555","-0,76074","80,93402","72,12177","4,761104","0,050406","1103,636","0,03258"
1501808,150180,15,PARA,"-50,480895","-1,690737",734,"974,4417162","0,753192","0,503","0,312","0,778","0,524","-0,86114","85,93775","79,62984","1,767499","0,228444","1080,116","0,030293"
1501907,150190,15,PARA,"-48,035875","-1,513991",288,"306,6298813","0,939237","0,552","0,437","0,779","0,495","-0,83207","76,82574","81,85605","2,358633","0,123666","769,4489","0,021185"
1501956,150195,15,PARA,"-46,547391","-1,752897",184,"275,39543","0,66811","0,473","0,303","0,779","0,449","-0,91818","88,72543","89,32408","2,036885","0,058072","621,9124","0,023846"
1502004,150200,15,PARA,"-48,960668","-1,008786",142,"258,4357257","0,549438","0,546","0,398","0,778","0,525","-0,85207","80,26472","74,92969","1,38199","0,324167","942,0068","0,002776"
1502103,150210,15,PARA,"-49,49783","-2,246838",963,"1428,348919","0,674101","0,577","0,474","0,754","0,538","-0,77889","74,87133","75,32663","1,39016","0,260623","1206,123","0,032367"
1502152,150215,15,PARA,"-49,848958","-6,532197",541,"307,3077697","1,760587","0,673","0,569","0,801","0,67","-0,44678","66,13883","47,82832","11,38203","0,955751","1748,109","0,057843"
1502202,150220,15,PARA,"-47,175126","-1,192442",918,"872,6889012","1,051937","0,655","0,58","0,794","0,61","-0,56843","64,98531","57,27383","8,156802","0,58656","1372,052","0,049777"
1502301,150230,15,PARA,"-47,062825","-1,746187",570,"650,0023689","0,876897","0,548","0,385","0,747","0,573","-0,78447","81,51808","74,05897","3,526224",0,"1036,569","0,024753"
1502400,150240,15,PARA,"-47,926643","-1,295757",2734,"2213,080817","1,235596","0,673","0,582","0,8","0,654","-0,46314","61,64608","50,26952","12,25854","0,940409","1830,268","0,04757"
1502509,150250,15,PARA,"-49,989319","-0,162437",94,"238,1007356","0,394772","0,453","0,234","0,769","0,516","-0,95931","91,92616","78,80342",0,0,"1129,223","0,00122"
1502608,150260,15,PARA,"-48,288728","-0,932091",129,"159,8336531","0,807081","0,602","0,528","0,763","0,541","-0,77076","71,87146","75,46178","2,603727","0,190424","979,6323","0,038423"
1502707,150270,15,PARA,"-49,264501","-8,264864",601,"666,175898","0,902145","0,64","0,54","0,77","0,631","-0,50024","68,49935","51,84464","7,976664","1,24788","1512,799","0,035294"
1502756,150275,15,PARA,"-47,949887","-1,984521",324,"325,0189657","0,996865","0,566","0,438","0,741","0,56","-0,74768","77,47977","69,80043","2,913325",0,"1254,242","0,019131"
1502764,150276,15,PARA,"-50,771578","-7,811107",119,"146,4123901","0,812765","0,55","0,33","0,795","0,635","-0,6428","85,19778","57,93922","3,948225","0,215955","1483,638","0,02908"
1502772,150277,15,PARA,"-49,602214","-6,09682",325,"278,8129076","1,165674","0,636","0,536","0,809","0,592","-0,67662","71,74297","62,80164","4,51545","0,222555","1276,901","0,037944"
1502806,150280,15,PARA,"-49,791523","-1,809423",134,"283,4754154","0,472681","0,502","0,323","0,769","0,508","-0,90092","87,51048","79,75312","0,243984","0,362311","1026,363","0,02246"
1502855,150285,15,PARA,"-55,119679","-1,889929",88,"139,3094241","0,631677","0,578","0,495","0,78","0,501","-0,84728","77,40592","84,04393","1,241158",0,"840,7692","0,034963"
1502905,150290,15,PARA,"-47,851265","-0,732496",375,"480,2935456","0,780745","0,582","0,48","0,758","0,542","-0,78026","73,51199","75,67578","7,201014",0,"911,9063","0,02748"
1502939,150293,15,PARA,"-47,555915","-4,290778",561,"599,8776068","0,935179","0,615","0,502","0,763","0,606","-0,64141","73,87477","62,14481","5,843695","0,335403","1490,106","0,042297"
1502954,150295,15,PARA,"-49,373952","-6,103525",471,"408,0584495","1,154271","0,56","0,405","0,757","0,572","-0,71599","82,64689","69,26651","3,847285","0,229481","1110,219","0,033583"
1503002,150300,15,PARA,"-56,745753","-2,172975",45,"98,66157993","0,456096","0,563","0,47","0,756","0,501","-0,83556","76,96642","79,31055","0,80859",0,"897,6695","0,031178"
1503044,150304,15,PARA,"-49,697578","-7,558701",248,"236,2969118","1,049531","0,583","0,437","0,792","0,573","-0,6498","78,69104","69,81337","4,373618","0,121179","1094,381","0,04457"
1503077,150307,15,PARA,"-47,045046","-1,931697",321,"295,9754867","1,084558","0,526","0,353","0,763","0,54","-0,78898","84,05207","75,28504","2,568296","0,118923","1079,237","0,017015"
1503093,150309,15,PARA,"-49,101045","-3,842468",463,"365,4742375","1,266888","0,56","0,404","0,743","0,585","-0,70887","80,84222","65,24471","4,417326","0,139502","1165,065","0,047112"
1503101,150310,15,PARA,"-51,643696","-1,404918",134,"311,8688895","0,429642","0,509","0,333","0,777","0,51","-0,83243","85,73269","76,53624","6,725048","0,242338","1105,173","0,028927"
1503200,150320,15,PARA,"-47,622375","-1,124322",462,"488,0875392","0,946543","0,595","0,49","0,743","0,579","-0,66801","72,47188","70,23092","4,453858","0,646431","1189,324","0,045148"
1503309,150330,15,PARA,"-48,962299","-1,983116",652,"695,54496","0,937381","0,547","0,413","0,77","0,514","-0,82203","80,39859","78,51751","2,068376","0,30881","1016,653","0,041611"
1503408,150340,15,PARA,"-47,913393","-1,426582",115,"134,2219422","0,856784","0,572","0,456","0,748","0,55","-0,74537","74,52907","71,31922","4,189534","0,426303","1061,343","0,001141"
1503457,150345,15,PARA,"-47,499718","-2,557529",365,"571,0401104","0,639141","0,489","0,304","0,757","0,508","-0,8557","86,61125","80,70477","3,67769",0,"852,0255","0,024233"
1503507,150350,15,PARA,"-47,440756","-1,771475",351,"413,511741","0,84881","0,559","0,427","0,763","0,536","-0,81009","80,28588","76,51731","1,984818","0,100998","960,0983","0,020099"
1503606,150360,15,PARA,"-55,990049","-4,263729",1672,"1235,649825","1,35333","0,64","0,51","0,8","0,644","-0,54743","70,97626","51,28547","7,2258","0,69614","1842,262","0,042179"
1503705,150370,15,PARA,"-49,324426","-5,128837",630,"649,5372797","0,969915","0,528","0,364","0,746","0,543","-0,78148","82,27048","76,36304","2,773778",0,"979,3582","0,030002"
1503754,150375,15,PARA,"-57,76634","-6,223552",184,"174,755484","1,052903","0,505","0,279","0,8","0,577","-0,7389","87,31179","59,91936","3,421412",0,"1939,018","0,020834"
1503804,150380,15,PARA,"-49,112782","-4,448405",632,"611,2743856","1,033913","0,622","0,509","0,752","0,628","-0,57808","73,00718","60,62394","5,282625","0,901314","1781,462","0,033516"
1503903,150390,15,PARA,"-56,094998","-2,155253",332,"510,1195384","0,650789","0,592","0,501","0,756","0,547","-0,75482","76,03472","74,65451","2,78026","0,232001","1223,018","0,027524"
1504000,150400,15,PARA,"-49,381534","-1,891949",168,"268,3697739","0,625981","0,541","0,425","0,754","0,493","-0,87517","80,70975","80,78324","0,223921",0,"941,3354","0,046408"
1504059,150405,15,PARA,"-47,55229","-2,047707",429,"352,6668838","1,216476","0,599","0,458","0,763","0,615","-0,6554","76,45639","62,87251","5,190087","0,40584","1501,681","0,051351"
1504109,150410,15,PARA,"-47,599182","-0,79585",85,"115,1631504","0,738076","0,597","0,507","0,801","0,524","-0,78452","74,06547","75,17827","1,979752","0,083839","883,6412","0,040755"
1504208,150420,15,PARA,"-49,142025","-5,352606",3858,"2771,263421","1,392648","0,668","0,564","0,785","0,673","-0,46069","65,00568","48,3765","12,55514","0,761173","2000,927","0,042168"
1504307,150430,15,PARA,"-47,455268","-0,762419",253,"393,5549998","0,642828","0,57","0,454","0,764","0,534","-0,80775","77,62042","77,63128","3,72163","0,183956","939,7552","0,038339"
1504406,150440,15,PARA,"-47,702549","-0,712151",302,"387,2108916","0,779915","0,609","0,521","0,76","0,57","-0,70157","71,57504","67,41133","4,678679","0,453991","1113,322","0,05712"
1504422,150442,15,PARA,"-48,340536","-1,346417",1766,"1305,414017","1,353035","0,676","0,628","0,793","0,621","-0,53166","56,80776","47,12965","8,257631","0,269803","1674,535","0,040597"
1504455,150445,15,PARA,"-52,888345","-3,445417",351,"355,6492725","0,986926","0,582","0,408","0,8","0,605","-0,63686","80,79154","63,7653","2,73211",0,"1296,598","0,057223"
1504505,150450,15,PARA,"-50,717465","-1,803447",121,"220,4326488","0,548902","0,418","0,207","0,776","0,454",-1,"93,38995","89,28822","0,135588",0,"869,2907","0,016215"
1504604,150460,15,PARA,"-49,509023","-2,582873",232,"316,2729857","0,733523","0,575","0,467","0,754","0,539","-0,78439","77,37389","79,60598","2,713455","0,330886","1124,002","0,023428"
1504703,150470,15,PARA,"-48,767199","-1,885889",800,"788,4709811","1,014626","0,547","0,375","0,757","0,578","-0,78056","81,28327","73,01901","4,084027","0,063437","1393,421","0,023591"
1504802,150480,15,PARA,"-54,073375","-2,003328",532,"743,6110776","0,715377","0,589","0,495","0,764","0,541","-0,71554","75,24849","74,19899","2,759297","0,159337","906,9916","0,039966"
1504901,150490,15,PARA,"-49,216832","-1,530026",250,"388,402807","0,643632","0,547","0,391","0,775","0,54","-0,8605","80,64838","76,34244","0,667478",0,"1172,927","0,026229"
1504950,150495,15,PARA,"-46,962093","-2,267626",247,"219,9039421","1,123228","0,502","0,346","0,757","0,482","-0,82704","85,67923","84,75246","2,284484","0,273181","705,6481","0,033429"
1504976,150497,15,PARA,"-49,079887","-4,923086",181,"197,5283144","0,916319","0,581","0,435","0,766","0,59","-0,72215","79,33431","68,75777","2,640419",0,"1241,075","0,024203"
1505007,150500,15,PARA,"-47,393202","-1,204144",154,"205,6541998","0,748817","0,609","0,507","0,791","0,564","-0,68882","72,46832","65,3346","6,214868","0,146888","1136,795","0,035177"
1505031,150503,15,PARA,"-55,41987","-7,034836",506,"326,6692787","1,549059","0,673","0,519","0,828","0,709","-0,32843","71,32389","33,96565","10,67886","0,938021","2518,091","0,099678"
1505064,150506,15,PARA,"-49,948638","-4,248149",664,"755,3900548","0,878989","0,537","0,376","0,741","0,557","-0,72364","82,12726","71,8576","3,538956","0,33595","1064,408","0,034145"
1505106,150510,15,PARA,"-55,516324","-1,909235",437,"645,588123","0,676855","0,594","0,499","0,756","0,556","-0,7563","76,1386","74,78787","4,247968","0,610571","1100,404","0,023444"
1505205,150520,15,PARA,"-49,855106","-2,004734",210,"298,550143","0,703379","0,507","0,344","0,754","0,502","-0,9062","87,23891","80,29413","0,182834","0,467094","959,3295","0,014256"
1505304,150530,15,PARA,"-55,8628","-1,763754",526,"746,233142","0,704822","0,623","0,52","0,778","0,599","-0,69981","73,34152","68,56902","7,651458","0,329426","1469,021","0,010708"
1505403,150540,15,PARA,"-47,117619","-1,548947",188,"216,5542571","0,868134","0,568","0,438","0,727","0,575","-0,71351","78,35481","73,1597","3,800149","0,956081","1162,837","0,015417"
1505437,150543,15,PARA,"-51,090833","-6,740617",387,"311,6014771","1,242002","0,624","0,467","0,795","0,653","-0,55125","72,91349","51,89813","6,428788",0,"1655,892","0,038038"
1505486,150548,15,PARA,"-50,634841","-3,830306",526,"510,0569215","1,031263","0,515","0,338","0,746","0,541","-0,76396","83,71947","76,51259","2,605926","0,238826","905,3099","0,023341"
1505494,150549,15,PARA,"-48,321794","-5,749934",75,"106,2404726","0,705938","0,589","0,467","0,761","0,574","-0,70136","76,48279","68,364","4,947171","0,175564","1170,569","0,022189"
1505502,150550,15,PARA,"-47,356962","-2,994191",1298,"1075,643981","1,206808","0,645","0,514","0,781","0,667","-0,52474","71,06927","53,61029","9,615468","1,03991","1947,162","0,04418"
1505536,150553,15,PARA,"-49,900781","-6,07273",2393,"1627,529175","1,470701","0,715","0,644","0,809","0,701","-0,39364","58,50324","37,10663","14,95932","0,258388","2298,519","0,054512"
1505551,150555,15,PARA,"-50,048276","-7,836794",98,"85,81461793","1,142001","0,574","0,443","0,748","0,571","-0,67692","77,13641","63,3676","2,799846",0,"1088,311","0,043537"
1505601,150560,15,PARA,"-47,317927","-1,189569",104,"113,805592","0,913836","0,581","0,478","0,754","0,543","-0,72338","75,20787","72,51265","8,050228","0,600867","835,6134","0,048426"
1505635,150563,15,PARA,"-48,868401","-6,453676",144,"166,0015925","0,867455","0,563","0,402","0,792","0,561","-0,68678","81,94028","65,45125","3,416547","0,253083","1018,05","0,031518"
1505650,150565,15,PARA,"-54,216968","-3,867316",207,"290,7920901","0,711829","0,552","0,404","0,77","0,541","-0,73802","80,43759","76,85134","1,42758","0,178029","1037,121","0,027388"
